JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2459037.47580,13.113,0.032,,B,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.920,Z,19.305,18.633,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459037.73798,12.442,0.011,,V,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.119,Z,18.602,17.959,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459037.73854,12.435,0.011,,V,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.121,Z,18.564,17.917,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459037.73903,11.917,0.021,,I,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.237  K = 11.781,0,1.122,Z,19.858,19.292,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459037.73941,11.902,0.024,,I,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.237  K = 11.781,0,1.124,Z,19.877,19.312,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459037.73994,13.153,0.027,,B,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.125,Z,19.278,18.569,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459037.74049,13.143,0.026,,B,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.127,Z,19.273,18.550,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459038.54227,12.472,0.009,,V,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.270,Z,18.559,17.912,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459038.54283,12.452,0.009,,V,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.267,Z,18.562,17.903,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459038.54333,11.914,0.027,,I,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.237  K = 11.781,0,1.264,Z,19.841,19.246,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459038.54372,11.950,0.030,,I,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.237  K = 11.781,0,1.262,Z,19.837,19.259,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459038.54425,13.195,0.012,,B,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.259,Z,19.246,18.497,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459038.54482,13.186,0.012,,B,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.256,Z,19.238,18.497,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459039.47318,12.466,0.011,,V,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.916,Z,18.707,18.062,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459039.47389,12.218,0.011,,R,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.343  K = 11.808,0,1.915,Z,18.706,18.099,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459039.47454,13.164,0.014,,B,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.915,Z,18.996,18.295,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459039.53945,12.461,0.010,,V,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.271,Z,18.661,18.002,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459039.54001,12.465,0.010,,V,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.267,Z,18.697,18.027,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459039.54051,11.933,0.021,,I,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.237  K = 11.781,0,1.265,Z,19.898,19.307,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459039.54089,11.934,0.017,,I,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.237  K = 11.781,0,1.262,Z,19.892,19.313,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459039.54142,13.198,0.012,,B,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.259,Z,19.329,18.586,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459039.54197,13.205,0.012,,B,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.256,Z,19.322,18.572,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459040.47249,12.435,0.015,,V,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.914,Z,18.853,18.199,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459040.47321,12.177,0.014,,R,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.343  K = 11.808,0,1.914,Z,18.848,18.247,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459040.47386,13.151,0.016,,B,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.913,Z,19.150,18.487,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459040.75216,12.434,0.010,,V,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.207,Z,18.602,17.965,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459040.75271,12.445,0.011,,V,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.210,Z,18.615,17.983,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459040.75322,11.890,0.021,,I,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.237  K = 11.781,0,1.212,Z,19.832,19.248,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459040.75360,11.895,0.021,,I,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.237  K = 11.781,0,1.214,Z,19.833,19.262,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459040.75414,13.140,0.015,,B,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.217,Z,19.311,18.580,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459040.75469,13.120,0.014,,B,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.219,Z,19.305,18.578,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459041.46496,12.409,0.014,,CV,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.919,Z,19.001,18.359,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459041.46568,12.207,0.012,,R,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.343  K = 11.808,0,1.918,Z,18.951,18.378,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459041.46633,12.593,0.016,,CV,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.918,Z,19.348,18.674,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459041.53403,12.414,0.012,,V,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.270,Z,18.544,17.879,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459041.53459,12.410,0.012,,V,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.267,Z,18.538,17.874,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459041.53509,11.871,0.024,,I,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.237  K = 11.781,0,1.264,Z,19.822,19.231,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459041.53546,11.878,0.026,,I,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.237  K = 11.781,0,1.262,Z,19.816,19.227,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459041.53600,13.161,0.021,,B,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.259,Z,19.207,18.474,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459041.53655,13.130,0.021,,B,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.256,Z,19.220,18.479,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459042.46593,12.379,0.013,,V,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.915,Z,18.898,18.217,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459042.46665,12.133,0.011,,R,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.343  K = 11.808,0,1.915,Z,18.894,18.255,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459042.46730,13.054,0.014,,B,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.914,Z,19.199,18.487,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459042.55425,12.384,0.009,,V,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.160,Z,18.517,17.860,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459042.55481,12.393,0.009,,V,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.158,Z,18.536,17.864,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459042.55531,11.858,0.024,,I,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.237  K = 11.781,0,1.156,Z,19.807,19.204,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459042.55569,11.877,0.024,,I,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.237  K = 11.781,0,1.155,Z,19.776,19.196,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459042.55622,13.116,0.011,,B,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.153,Z,19.176,18.426,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459042.55678,13.121,0.011,,B,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.150,Z,19.165,18.428,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459042.64440,12.740,0.018,,V,SDM,,ENSEMBLE,131,X25527ACX,4 - 30 SECOND EXPOSURES AVERAGED,1,2.17,Z,,13.191,,ASASSN-V J181654.06-202117.6,AAVSO,STD,,,,
2459042.64440,12.727,0.034,,V,SDM,,ENSEMBLE,127,X25527ACU,4 - 30 SECOND EXPOSURES STACKED,1,2.17,Z,,12.841,,ASASSN-V J181654.06-202117.6,AAVSO,STD,,,,
2459042.64615,13.135,0.008,,B,SDM,,ENSEMBLE,127,X25527ACU,4 - 30 SECOND EXPOSURES STACKED,1,2.17,Z,,13.220,,ASASSN-V J181654.06-202117.6,AAVSO,STD,,,,
2459042.64799,12.098,0.031,,I,SDM,,ENSEMBLE,131,X25527ACX,4 - 30 SECOND EXPOSURES AVERAGED,1,2.17,Z,,12.585,,ASASSN-V J181654.06-202117.6,AAVSO,STD,,,,
2459043.46369,12.408,0.014,,V,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.915,Z,18.819,18.178,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459043.46440,12.127,0.011,,R,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.343  K = 11.808,0,1.914,Z,18.829,18.204,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459043.46505,13.057,0.014,,B,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.914,Z,19.148,18.455,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459044.46354,12.393,0.011,,V,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.913,Z,18.783,18.144,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459044.46425,12.159,0.010,,R,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.343  K = 11.808,0,1.913,Z,18.767,18.167,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459044.46490,13.044,0.013,,B,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.912,Z,19.113,18.415,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459044.54028,12.6,0,,Vis.,ALRB,K,123,129,X25530AJO,VISDIG; PHOTO Lara 4529,,,Z,,,,ASASSN-V J181654.06-202117.6,,STD,,,,
2459044.56852,12.406,0.010,,V,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.094,Z,18.404,17.770,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459044.56914,12.405,0.009,,V,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.092,Z,18.398,17.767,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459044.56971,11.874,0.023,,I,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.237  K = 11.781,0,1.091,Z,19.710,19.111,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459044.57015,11.876,0.024,,I,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.237  K = 11.781,0,1.089,Z,19.701,19.100,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459044.57073,13.118,0.010,,B,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.088,Z,19.045,18.320,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459044.57135,13.128,0.010,,B,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.086,Z,19.041,18.321,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459045.45656,12.412,0.012,,V,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.916,Z,18.857,18.235,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459045.45727,12.173,0.011,,R,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.343  K = 11.808,0,1.916,Z,18.824,18.235,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459045.45792,13.081,0.015,,B,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.915,Z,19.192,18.522,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459045.56576,12.424,0.008,,V,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.094,Z,18.487,17.831,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459045.56637,12.417,0.008,,V,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.092,Z,18.469,17.827,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459045.56693,11.862,0.024,,I,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.237  K = 11.781,0,1.091,Z,19.786,19.183,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459045.56737,11.840,0.021,,I,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.237  K = 11.781,0,1.090,Z,19.773,19.162,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459045.56797,13.128,0.011,,B,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.088,Z,19.091,18.347,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459045.56858,13.139,0.011,,B,HMB,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.086,Z,19.126,18.380,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459045.577589,12.004,0.011,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,2.437,Z,,12.144,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.580313,11.989,0.009,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,2.405,Z,,12.138,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.582777,11.977,0.009,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,2.374,Z,,12.148,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.585164,11.992,0.009,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,2.345,Z,,12.125,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.587329,11.969,0.008,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,2.319,Z,,12.108,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.589895,11.994,0.009,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,2.291,Z,,12.134,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.59008,12.657,0.007,,V,SDM,,ENSEMBLE,127,X25531DB,,0,2.4,Z,,12.775,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459045.59080,12.642,0.006,,V,SDM,,ENSEMBLE,127,X25531DB,,0,2.4,Z,,12.804,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459045.59152,12.643,0.007,,V,SDM,,ENSEMBLE,127,X25531DB,,0,2.4,Z,,12.783,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459045.59222,12.643,0.007,,V,SDM,,ENSEMBLE,127,X25531DB,,0,2.4,Z,,12.782,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459045.59355,13.125,0.010,,B,SDM,,ENSEMBLE,120,X25541DV,,0,2.35,Z,,13.203,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459045.59427,13.130,0.010,,B,SDM,,ENSEMBLE,120,X25541DV,,0,2.35,Z,,13.180,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459045.59499,13.155,0.010,,B,SDM,,ENSEMBLE,120,X25541DV,,0,2.35,Z,,13.173,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459045.59571,13.111,0.010,,B,SDM,,ENSEMBLE,120,X25541DV,,0,2.35,Z,,13.187,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459045.597142,11.976,0.008,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,2.220,Z,,12.080,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.599291,11.972,0.008,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,2.201,Z,,12.083,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.601443,11.950,0.008,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,2.183,Z,,12.064,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.603595,11.961,0.008,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,2.165,Z,,12.076,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.605744,11.952,0.008,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,2.149,Z,,12.079,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.607894,11.938,0.008,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,2.133,Z,,12.079,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.610044,11.954,0.008,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,2.118,Z,,12.066,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.612193,11.948,0.008,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,2.104,Z,,12.062,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.614343,11.943,0.008,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,2.091,Z,,12.021,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.616493,11.968,0.008,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,2.078,Z,,12.060,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.618643,11.948,0.008,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,2.067,Z,,12.076,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.620792,11.961,0.008,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,2.055,Z,,12.060,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.623598,11.991,0.008,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,2.042,Z,,12.102,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.625747,11.983,0.008,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,2.032,Z,,12.082,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.627896,11.979,0.008,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,2.023,Z,,12.080,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.630046,11.923,0.007,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,2.014,Z,,12.045,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.632197,11.948,0.008,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,2.007,Z,,12.085,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.634346,11.958,0.007,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,1.999,Z,,12.075,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.636495,11.940,0.007,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,1.992,Z,,12.062,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.63826,12.050,0.010,,I,SDM,,ENSEMBLE,127,X25541GA,,0,2.17,Z,,12.143,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459045.638645,11.968,0.007,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,1.986,Z,,12.081,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.63898,12.015,0.010,,I,SDM,,ENSEMBLE,127,X25541GA,,0,2.17,Z,,12.116,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459045.63970,12.038,0.010,,I,SDM,,ENSEMBLE,127,X25541GA,,0,2.17,Z,,12.142,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459045.640796,11.955,0.007,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,1.981,Z,,12.096,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.64149,12.656,0.006,,V,SDM,,ENSEMBLE,127,X25531DB,,0,2.2,Z,,12.802,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459045.64220,12.649,0.006,,V,SDM,,ENSEMBLE,127,X25531DB,,0,2.2,Z,,12.805,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459045.64292,12.674,0.006,,V,SDM,,ENSEMBLE,127,X25531DB,,0,2.2,Z,,12.799,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459045.64363,12.665,0.006,,V,SDM,,ENSEMBLE,127,X25531DB,,0,2.2,Z,,12.805,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459045.64468,13.137,0.009,,B,SDM,,ENSEMBLE,120,X25541DV,,0,2.2,Z,,13.215,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459045.64539,13.139,0.009,,B,SDM,,ENSEMBLE,120,X25541DV,,0,2.2,Z,,13.200,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459045.64611,13.122,0.009,,B,SDM,,ENSEMBLE,120,X25541DV,,0,2.2,Z,,13.181,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459045.64683,13.123,0.009,,B,SDM,,ENSEMBLE,120,X25541DV,,0,2.2,Z,,13.177,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459045.651962,11.932,0.007,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,1.960,Z,,12.099,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.654111,11.925,0.007,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,1.958,Z,,12.051,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.656260,11.916,0.007,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,1.956,Z,,12.040,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.658410,11.899,0.007,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,1.955,Z,,12.017,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.660559,11.919,0.007,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,1.954,Z,,12.036,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.662709,11.909,0.007,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,1.954,Z,,12.065,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.664858,11.937,0.007,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,1.954,Z,,12.057,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.667008,11.933,0.007,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,1.955,Z,,12.042,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.669157,11.921,0.007,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,1.956,Z,,12.049,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.671307,11.903,0.007,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,1.958,Z,,12.021,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.673456,11.939,0.007,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,1.960,Z,,12.036,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
2459045.675606,11.958,0.007,,I,SREB,,ENSEMBLE,127,X25530AIX,,0,1.963,Z,,12.045,,ASASSN-V J181654.06-202117.6,AAVSO,STD,1,,,
